frame number,frequency,latency
1134,15,8930
1135,15,8485
1136,15,8446
1137,15,10648
1138,15,9927
1139,15,9754
1140,15,8870
1141,15,8429
1142,15,8288
1143,15,9895
1145,15,9299
1146,15,8556
1147,15,8616
1148,15,9147
1149,15,8879
1150,15,8892
1151,15,10439
1152,15,10145
1154,15,10322
1155,15,9871
1156,15,8744
1157,15,9202
1158,15,8166
1159,15,9516
1160,15,9037
1161,15,10267
1162,15,9239
1163,15,11842
1164,15,9427
1165,15,9054
1166,15,11175
1167,15,12053
1168,15,9884
1169,15,9990
1171,15,10974
1172,15,10385
1173,15,8951
1174,15,10815
1175,15,10121
1176,15,9128
1177,15,8372
1178,15,8592
1179,15,9587
1180,15,9538
1181,15,9480
1182,15,10091
1183,15,8706
1184,15,9188
1186,15,8858
1187,15,9628
1188,15,9204
1189,15,10207
1190,15,8760
1191,15,9109
1192,15,8259
1193,15,9038
1194,15,8731
1195,15,8884
1196,15,8422
1197,15,11177
1198,15,9642
1199,15,9361
1200,15,11036
1201,15,10409
1202,15,11083
1203,15,9717
1205,15,9921
1206,15,9290
1207,15,11156
1208,15,9066
1209,15,10050
1210,15,10285
1211,15,11398
1212,15,10467
1213,15,9581
1214,15,12123
1215,15,9514
1216,15,9603
1217,15,13128
1218,15,8690
1219,15,12239
1220,15,9963
1221,15,12011
1222,15,11858
1224,15,11000
1225,15,10290
1226,15,9631
1227,15,10594
1228,15,9345
1229,15,9341
1230,15,8596
1231,15,10637
1232,15,10215
1233,15,10703
1234,15,9631
1235,15,9916
1236,15,11292
1237,15,11331
1238,15,11370
1239,15,10765
1240,15,9496
1241,15,11018
1242,15,9382
1243,15,9598
1244,15,9483
1245,15,10271
1246,15,9984
1247,15,9838
1248,15,8553
1249,15,10756
1250,15,9013
1251,15,8890
1252,15,11417
1253,15,10169
1254,15,8815
1255,15,9391
1256,15,9625
1257,15,11132
1258,15,8994
1259,15,10874
1260,15,9263
1261,15,8763
1262,15,10152
1263,15,8669
1264,15,11153
1265,15,9779
1266,15,9830
1267,15,8938
1268,15,8708
1269,15,8379
1270,15,11122
1271,15,10046
1272,15,11672
1274,15,11595
1275,15,10798
1276,15,12074
1277,15,9316
1278,15,10169
1279,15,8834
1280,15,8646
1281,15,8962
1282,15,8602
1283,15,8588
1284,15,9201
1285,15,9794
1286,15,8746
1287,15,9219
1288,15,10324
1289,15,8810
1290,15,9916
1291,15,10147
1292,15,9905
1293,15,8728
1294,15,10757
1295,15,8575
1296,15,8761
1297,15,8949
1298,15,10827
1299,15,8454
1300,15,8964
1301,15,11237
1302,15,11097
1304,15,11978
1305,15,11914
1306,15,10057
1307,15,9932
1309,15,11106
1310,15,8466
1311,15,9710
1312,15,9655
1313,15,9381
1314,15,9001
1315,15,8912
1316,15,10325
1317,15,10762
1318,15,10960
1319,15,11293
1320,15,10345
1321,15,10096
1322,15,9954
1323,15,9012
1324,15,9066
1325,15,9335
1326,15,9333
1327,15,8649
1328,15,8596
1329,15,10735
1330,15,9950
1331,15,9186
1332,15,12541
1333,15,10535
1335,15,9474
1336,15,9468
1337,15,10186
1338,15,9802
1339,15,8427
1340,15,9362
1341,15,9163
1342,15,9557
1343,15,8823
1344,15,8853
1345,15,8840
1346,15,9577
1347,15,9805
1348,15,8640
1349,15,10384
1350,15,8715
1351,15,11112
1352,15,10470
1353,15,9315
1354,15,9383
1355,15,9100
1357,15,8968
1358,15,8817
1359,15,10320
1360,15,9613
1362,15,10053
1363,15,11157
1364,15,9925
1365,15,9726
1366,15,11994
1367,15,10680
1368,15,8800
1369,15,8309
1370,15,11143
1371,15,8787
1372,15,12241
1373,15,11612
1374,15,13546
1375,15,11561
1376,15,10813
1378,15,9699
1380,15,9708
1381,15,10604
1383,15,11181
1384,15,10198
1387,15,11196
1388,15,11652
1389,15,12097
1390,15,12068
1391,15,10893
1392,15,9468
1393,15,9661
