frame number,frequency,latency
615,0,131129
616,0,129690
617,0,134250
618,0,131838
619,0,131131
620,0,131491
621,0,131768
622,0,129928
623,0,132289
624,0,133129
625,0,131775
626,0,131104
627,0,134837
628,0,130650
629,0,131643
630,0,132049
631,0,130866
632,0,132900
633,0,129010
634,0,124049
635,0,130746
636,0,131017
637,0,128770
638,0,128062
639,0,126555
640,0,126960
641,0,129977
642,0,130177
643,0,130307
644,0,129673
645,0,127537
646,0,126468
647,0,127857
648,0,127309
649,0,129008
650,0,128618
651,0,128987
652,0,125424
653,0,127435
654,0,126892
655,0,127774
656,0,126237
657,0,129219
658,0,127324
659,0,128226
660,0,126410
661,0,129476
662,0,126118
663,0,126615
664,0,126038
665,0,154053
666,0,126505
667,0,126256
668,0,127352
669,0,126146
670,0,124696
671,0,126621
672,0,126498
673,0,130227
674,0,127207
675,0,128208
676,0,126801
677,0,128945
678,0,128089
679,0,127612
680,0,127302
681,0,126942
682,0,128441
683,0,127226
684,0,126156
685,0,128111
686,0,128050
687,0,127387
688,0,125447
689,0,128343
690,0,126565
691,0,127904
692,0,131534
693,0,129402
694,0,127809
695,0,127566
696,0,126765
697,0,128963
698,0,128365
699,0,126998
700,0,128823
701,0,127502
702,0,127275
703,0,127333
704,0,125992
705,0,127376
706,0,127029
707,0,127802
708,0,125771
709,0,126513
710,0,126367
711,0,126229
712,0,127079
713,0,125347
714,0,128276
715,0,127089
716,0,125134
717,0,129257
718,0,127674
719,0,127929
720,0,127528
721,0,127676
722,0,125775
723,0,128247
724,0,128129
725,0,127261
726,0,127860
727,0,126783
728,0,127271
729,0,126990
730,0,127334
731,0,143795
732,0,139855
733,0,128725
734,0,131069
735,0,128332
736,0,126638
737,0,127651
738,0,127476
739,0,128403
740,0,125942
741,0,128103
742,0,127169
743,0,127903
744,0,128893
745,0,127319
746,0,128529
747,0,180868
748,0,140504
749,0,126292
750,0,126536
751,0,128337
752,0,126926
753,0,128890
754,0,127686
755,0,126976
756,0,128789
757,0,127751
758,0,127161
759,0,128707
760,0,126513
761,0,127847
762,0,126670
763,0,127426
764,0,127651
765,0,127776
766,0,126367
767,0,128418
768,0,127134
769,0,127025
770,0,127316
771,0,127584
772,0,128092
773,0,128010
774,0,126136
775,0,131564
776,0,129094
777,0,129053
778,0,127954
779,0,129189
780,0,128771
781,0,129178
782,0,128064
783,0,127682
784,0,126962
785,0,129619
786,0,126745
787,0,129235
788,0,127386
789,0,128212
790,0,127010
791,0,127631
792,0,126982
793,0,128451
794,0,127089
795,0,128952
796,0,128311
797,0,128254
798,0,127787
799,0,128639
800,0,126507
801,0,127906
802,0,159498
803,0,132301
804,0,125346
805,0,128333
806,0,127118
807,0,126819
808,0,125984
809,0,126824
810,0,124831
811,0,126402
812,0,126640
813,0,127018
814,0,128433
815,0,125885
