frame number,frequency,latency
973,0,134766
974,0,132287
975,0,117898
976,0,124452
977,0,126401
978,0,118354
979,0,125061
980,0,126950
981,0,117829
982,0,125026
983,0,128387
984,0,117534
985,0,124409
986,0,128821
987,0,117149
988,0,124492
989,0,126514
990,0,117519
991,0,123034
992,0,119407
993,0,117293
994,0,125913
995,0,127182
996,0,118421
997,0,124789
998,0,126533
999,0,117262
1000,0,125788
1001,0,126092
1002,0,119469
1003,0,125019
1004,0,129212
1005,0,116325
1006,0,119150
1007,0,130337
1008,0,120069
1009,0,134693
1010,0,131297
1011,0,123760
1012,0,137108
1013,0,118503
1014,0,119112
1015,0,127210
1016,0,121336
1017,0,127086
1018,0,127219
1019,0,118684
1020,0,127239
1021,0,126961
1022,0,118044
1023,0,118371
1024,0,127386
1025,0,126645
1026,0,117799
1027,0,126214
1028,0,132490
1029,0,133941
1030,0,135247
1031,0,122689
1032,0,139406
1033,0,135485
1034,0,183060
1035,0,147528
1036,0,119272
1037,0,132807
1038,0,134295
1039,0,121858
1040,0,133930
1041,0,134014
1042,0,134174
1043,0,134599
1044,0,122341
1045,0,134448
1046,0,135061
1047,0,125769
1048,0,131387
1049,0,138096
1050,0,135546
1051,0,135395
1052,0,123773
1053,0,136651
1054,0,136363
1055,0,136685
1056,0,136823
1057,0,122283
1058,0,134836
1059,0,136485
1060,0,123709
1061,0,134637
1062,0,136209
1063,0,133727
1064,0,135421
1065,0,121392
1066,0,134048
1067,0,134465
1068,0,123918
1069,0,134334
1070,0,134164
1071,0,123610
1072,0,135833
1073,0,120697
1074,0,131411
1075,0,132093
1076,0,120067
1077,0,131380
1078,0,133274
1079,0,119447
1080,0,131632
1081,0,131790
1082,0,120642
1083,0,132291
1084,0,155732
1085,0,121644
1086,0,131467
1087,0,131907
1088,0,122143
1089,0,133513
1090,0,132080
1091,0,132173
1092,0,134289
1093,0,120598
1094,0,132396
1095,0,132219
1096,0,121990
1097,0,132151
1098,0,133033
1099,0,120203
1100,0,131814
1101,0,132738
1102,0,120309
1103,0,132413
1104,0,184105
1105,0,133057
1106,0,132319
1107,0,132791
1108,0,133787
1109,0,134496
1110,0,120124
1111,0,131258
1112,0,160199
1113,0,124228
1114,0,131766
1115,0,132658
1116,0,121825
1117,0,132106
1118,0,133749
1119,0,132962
1120,0,133232
1121,0,119936
1122,0,131326
1123,0,132508
1124,0,122856
1125,0,131323
1126,0,132055
1127,0,120378
1128,0,132862
1129,0,132344
1130,0,120530
1131,0,132263
1132,0,191788
1133,0,129477
1134,0,126979
1135,0,131260
1136,0,122238
1137,0,132014
1138,0,132751
1139,0,132463
1140,0,132869
1141,0,119434
1142,0,180414
1143,0,142851
1144,0,120011
1145,0,132810
1146,0,133560
1147,0,120614
1149,0,166104
1150,0,138840
1151,0,134896
1152,0,124655
1153,0,136558
1154,0,134276
1155,0,134208
1156,0,136554
1157,0,122100
1158,0,131216
1159,0,133468
1160,0,120522
1161,0,131954
1162,0,132186
1163,0,120748
1164,0,132115
1165,0,134718
1166,0,120545
1167,0,132461
1168,0,132243
1169,0,121800
1170,0,132223
1171,0,132473
1172,0,134396
1173,0,137077
1174,0,125022
1175,0,135841
1176,0,137003
1177,0,120654
1178,0,131757
1179,0,133072
1180,0,120091
1181,0,132035
1182,0,133128
1183,0,121765
1184,0,132605
1185,0,134223
1186,0,132976
1187,0,133552
1188,0,119423
1189,0,132615
1190,0,133137
1191,0,119613
1192,0,131604
1193,0,134650
1194,0,122940
1195,0,135462
1196,0,136306
1197,0,124453
1198,0,134240
1199,0,136581
1200,0,133806
1201,0,134977
1202,0,122003
1203,0,134933
1204,0,134020
1205,0,125128
1206,0,134171
1207,0,135407
1208,0,135295
1209,0,136614
1210,0,123188
1211,0,134215
1212,0,135170
1213,0,124793
1214,0,134619
1215,0,133294
1216,0,133728
1217,0,133380
1218,0,119686
1219,0,134961
1220,0,131858
1221,0,121235
1222,0,132274
1223,0,137668
1224,0,120530
1225,0,133273
1226,0,132850
1227,0,132513
1228,0,132882
1229,0,120448
1230,0,132198
1231,0,132683
1232,0,119589
1233,0,133894
1234,0,133589
1235,0,120969
1236,0,131609
1237,0,134744
1238,0,122206
1239,0,134086
1240,0,133150
1241,0,132233
1242,0,134685
1243,0,119912
1244,0,131862
1245,0,134403
1246,0,120421
1247,0,132871
1248,0,133247
1249,0,122455
1250,0,137883
1251,0,134138
1252,0,132514
1253,0,135836
1254,0,123866
1255,0,131852
1256,0,132430
1257,0,121069
1258,0,131853
1259,0,133517
1260,0,121242
1261,0,132138
1262,0,133244
1263,0,121459
1264,0,131781
1265,0,133879
1266,0,134044
1267,0,132623
1268,0,119941
1269,0,132731
1270,0,132797
1272,0,143409
1273,0,211672
1274,0,177046
1275,0,125261
1276,0,130416
1277,0,120349
1278,0,119218
1279,0,119412
1280,0,159123
1281,0,106759
1282,0,121673
1283,0,129681
1284,0,121983
1285,0,128956
1286,0,125175
1287,0,118362
1288,0,131644
1289,0,132028
1290,0,179133
1291,0,141710
1292,0,131472
1293,0,121607
1294,0,131879
1295,0,132180
1296,0,120649
1297,0,131888
1298,0,132924
1299,0,119549
1300,0,130943
1301,0,131787
1302,0,120454
1303,0,131096
1304,0,132725
1305,0,131196
1306,0,131868
1307,0,119182
1308,0,130661
1309,0,131871
1310,0,120423
1311,0,131281
