frame number,frequency,latency
1498,15,9475
1499,15,8120
1500,15,8922
1501,15,8101
1502,15,8348
1503,15,8389
1504,15,8020
1505,15,8222
1506,15,8311
1507,15,8257
1508,15,8602
1509,15,17600
1510,15,17478
1511,15,8458
1512,15,8099
1513,15,11743
1514,15,8978
1515,15,9345
1516,15,16169
1517,15,8664
1518,15,9136
1519,15,10791
1520,15,9001
1521,15,8346
1522,15,8990
1523,15,9988
1524,15,14373
1525,15,14623
1526,15,14940
1527,15,13593
1528,15,9858
1529,15,13810
1530,15,15476
1531,15,8669
1532,15,8340
1533,15,8459
1534,15,8785
1535,15,9029
1536,15,27867
1537,15,8219
1538,15,15484
1539,15,8204
1540,15,14186
1541,15,17624
1542,15,8173
1543,15,8929
1544,15,11113
1545,15,8353
1546,15,9049
1547,15,18108
1548,15,14085
1549,15,13141
1550,15,14501
1551,15,14226
1552,15,17634
1553,15,15857
1554,15,14298
1555,15,13303
1556,15,14193
1557,15,8023
1558,15,14160
1559,15,18686
1560,15,9667
1561,15,8962
1562,15,8249
1563,15,14308
1564,15,14521
1565,15,14366
1566,15,17261
1567,15,9560
1568,15,8715
1569,15,9261
1570,15,9227
1571,15,16369
1572,15,14046
1573,15,14238
1574,15,7628
1575,15,14217
1576,15,18400
1577,15,15364
1578,15,8333
1579,15,15850
1580,15,14295
1581,15,17235
1582,15,14189
1583,15,14602
1584,15,14819
1585,15,14394
1586,15,17597
1587,15,14464
1588,15,14072
1589,15,14506
1590,15,14237
1591,15,17933
1592,15,10834
1593,15,9219
1594,15,8794
1595,15,9652
1596,15,14866
1597,15,8133
1598,15,14342
1599,15,8925
1600,15,8244
1601,15,14441
1602,15,13977
1603,15,17647
1604,15,14111
1605,15,13418
1606,15,13205
1607,15,9206
1608,15,17605
1609,15,14371
1610,15,9900
1611,15,14306
1612,15,13094
1613,15,8682
1614,15,18363
1615,15,14360
1616,15,14635
1617,15,9873
1618,15,8570
1619,15,8492
1620,15,8577
1621,15,9101
1622,15,8118
1623,15,14535
1624,15,16844
1625,15,13242
1626,15,14025
1627,15,8982
1628,15,14561
1629,15,14569
1630,15,15446
1631,15,14245
1632,15,13316
1633,15,14305
1634,15,9131
1635,15,14165
1636,15,9340
1637,15,14107
1638,15,15238
1639,15,16939
1640,15,13974
1641,15,10002
1642,15,14431
1643,15,10413
1644,15,8205
1645,15,8902
1646,15,8363
1647,15,7621
1648,15,14325
1649,15,17717
1650,15,9260
1651,15,14091
1652,15,14002
1653,15,12350
1654,15,18087
1655,15,13909
1656,15,25941
1657,15,9782
1658,15,8226
1659,15,17364
1660,15,14234
1661,15,16157
1662,15,7929
1663,15,9602
1664,15,9587
1665,15,8376
1666,15,13803
1667,15,15930
1668,15,8527
1669,15,8621
1670,15,8152
1671,15,8644
1672,15,10832
1673,15,10176
1674,15,8540
1675,15,8088
1676,15,14353
1677,15,15251
1678,15,14410
1679,15,9142
1680,15,11209
1681,15,8461
1682,15,8389
1683,15,13433
1684,15,14423
1685,15,14705
1686,15,17763
1687,15,15041
1688,15,11020
1689,15,8657
1690,15,15387
1691,15,13984
1692,15,17365
1693,15,17019
1694,15,29232
1695,15,9400
1696,15,8139
1697,15,9069
1698,15,14250
1699,15,12592
1700,15,15507
1701,15,14377
1702,15,17019
1703,15,16081
1704,15,14350
1705,15,8362
1706,15,8494
1707,15,8336
1708,15,15297
1709,15,15087
1710,15,9207
1711,15,14325
1712,15,14561
1713,15,14249
1714,15,16945
1715,15,17065
1716,15,13725
1717,15,14133
1718,15,14760
1719,15,8221
1720,15,8378
1721,15,11192
1722,15,9186
1723,15,8496
1724,15,17589
1725,15,8862
1726,15,14097
1727,15,14129
1728,15,14695
1729,15,8322
1730,15,7979
1731,15,14636
1732,15,13841
1733,15,15325
1734,15,14618
1735,15,17289
1736,15,9034
1737,15,8960
1738,15,9286
1739,15,13379
1740,15,14786
1741,15,18779
1742,15,16672
1743,15,8348
1744,15,13164
1745,15,9788
1746,15,9150
1747,15,9574
1748,15,8273
1749,15,13127
1750,15,11809
1751,15,8854
1752,15,8552
1753,15,9979
1754,15,14020
1755,15,13221
1756,15,8524
1757,15,8303
1758,15,8918
1759,15,17639
1760,15,14039
1761,15,14212
1762,15,14412
1763,15,14236
1764,15,17405
1765,15,10257
1766,15,9900
1767,15,15259
1768,15,15414
1769,15,9920
1770,15,9322
1771,15,8624
1772,15,9157
1773,15,9061
1774,15,8002
1775,15,14650
1776,15,10039
1777,15,7982
1778,15,13298
1779,15,15181
1780,15,15089
1781,15,13958
1782,15,15902
1783,15,11163
1784,15,11350
1785,15,10810
1786,15,8993
1787,15,8278
1788,15,8195
1789,15,8177
1790,15,14286
1791,15,14406
1792,15,10660
1793,15,10896
1794,15,10411
1795,15,8652
1796,15,8559
1797,15,9933
1798,15,10868
1799,15,15103
1800,15,15583
1801,15,14123
1802,15,11357
1803,15,8972
1804,15,9924
1805,15,8607
1806,15,8230
1807,15,15107
1808,15,14341
1809,15,17929
1810,15,7849
1811,15,13818
1812,15,14825
1813,15,19850
1814,15,8336
1815,15,15422
1816,15,13973
1817,15,14647
1818,15,14834
1819,15,18272
1820,15,14339
1821,15,9110
1822,15,8835
1823,15,10848
1824,15,16946
1825,15,13700
1826,15,13392
1827,15,9276
1828,15,7944
1829,15,8064
1830,15,14362
1831,15,14932
1832,15,14189
1833,15,8303
1834,15,17190
1835,15,14397
1836,15,14568
1837,15,16651
1838,15,9583
1839,15,17071
