frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
1184,1920,1080,1704135651522418257,1704135651657380196,20,134961939,57,1
1250,1920,1080,1704135662941792847,1704135663070770086,25,128977239,58,1
1298,1920,1080,1704135671274331596,1704135671408218469,25,133886873,59,1
1340,1920,1080,1704135678451402537,1704135678584580034,25,133177497,60,1
1343,1920,1080,1704135678999131112,1704135679134503077,25,135371965,61,1
1355,1920,1080,1704135681245406808,1704135681381019455,25,135612647,62,1
1359,1920,1080,1704135682090610286,1704135682227491677,25,136881391,63,1
1362,1920,1080,1704135682647417419,1704135682774391536,25,126974117,64,1
1363,1920,1080,1704135682861429538,1704135682987805285,25,126375747,65,1
1380,1920,1080,1704135685861463777,1704135686000366291,25,138902514,66,1
1385,1920,1080,1704135686820901925,1704135686956445567,25,135543642,67,1
1390,1920,1080,1704135687793772564,1704135687926326023,25,132553459,68,1
1442,1920,1080,1704135696775023146,1704135696913799654,25,138776508,69,1
1456,1920,1080,1704135699132483004,1704135699256677951,25,124194947,70,1
1459,1920,1080,1704135699640476813,1704135699783640257,25,143163444,71,1
1475,1920,1080,1704135702401657757,1704135702541511998,25,139854241,72,1
1520,1920,1080,1704135709617866499,1704135709754789560,30,136923061,73,1
1528,1920,1080,1704135711139515123,1704135711285935100,30,146419977,74,1
1529,1920,1080,1704135711355256683,1704135711488228169,30,132971486,75,1
1538,1920,1080,1704135713031507120,1704135713175681626,30,144174506,76,1
1544,1920,1080,1704135714133082990,1704135714259977104,30,126894114,77,1
1548,1920,1080,1704135714774113292,1704135714914259884,30,140146592,78,1
1560,1920,1080,1704135716749746752,1704135716884345671,30,134598919,79,1
1573,1920,1080,1704135719057605916,1704135719193835268,30,136229352,80,1
1575,1920,1080,1704135719464580202,1704135719603420381,30,138840179,81,1
1579,1920,1080,1704135720207460082,1704135720337439051,30,129978969,82,1
1596,1920,1080,1704135723263874811,1704135723392037002,30,128162191,83,1
1600,1920,1080,1704135723991845444,1704135724125007609,30,133162165,84,1
1625,1920,1080,1704135728428627479,1704135728556517987,30,127890508,85,1
1633,1920,1080,1704135729965968406,1704135730103485171,30,137516765,86,1
1659,1920,1080,1704135734739121406,1704135734873671989,30,134550583,87,1
1677,1920,1080,1704135737875405044,1704135738015262953,30,139857909,88,1
1688,1920,1080,1704135739752224125,1704135739914972438,30,162748313,89,1
1689,1920,1080,1704135739998470557,1704135740130703666,30,132233109,90,1
1700,1920,1080,1704135742147980360,1704135742279252409,30,131272049,91,1
1729,1920,1080,1704135747421167038,1704135747554933573,30,133766535,92,1
1751,1920,1080,1704135751315798189,1704135751449752736,30,133954547,93,1
1753,1920,1080,1704135751714755986,1704135751849188563,30,134432577,94,1
1773,1920,1080,1704135755235507882,1704135755370256145,30,134748263,95,1
1782,1920,1080,1704135756734048442,1704135756878665310,30,144616868,96,1
1808,1920,1080,1704135761194482632,1704135761337366395,35,142883763,97,1
1823,1920,1080,1704135763651002608,1704135763789862456,35,138859848,98,1
1835,1920,1080,1704135765647771057,1704135765777194994,35,129423937,99,1
1842,1920,1080,1704135767008615510,1704135767151005575,35,142390065,100,1
1855,1920,1080,1704135769409052049,1704135769551624459,35,142572410,101,1
1856,1920,1080,1704135769627459110,1704135769762754740,35,135295630,102,1
1895,1920,1080,1704135776377783080,1704135776509486157,35,131703077,103,1
1902,1920,1080,1704135777674080912,1704135777816702325,35,142621413,104,1
1912,1920,1080,1704135779530455092,1704135779676622723,35,146167631,105,1
1914,1920,1080,1704135779882921374,1704135780019772101,35,136850727,106,1
1924,1920,1080,1704135781645245788,1704135781785827409,35,140581621,107,1
1958,1920,1080,1704135787248085070,1704135787383789726,35,135704656,108,1
1959,1920,1080,1704135787456181500,1704135787590735418,35,134553918,109,1
1970,1920,1080,1704135789373141400,1704135789507722654,35,134581254,110,1
1989,1920,1080,1704135792674406868,1704135792814443124,35,140036256,111,1
1992,1920,1080,1704135793252034962,1704135793383806710,35,131771748,112,1
1993,1920,1080,1704135793451881218,1704135793584040657,35,132159439,113,1
2000,1920,1080,1704135794638140307,1704135794777696199,35,139555892,114,1
2005,1920,1080,1704135795516008481,1704135795649354326,35,133345845,115,1
2016,1920,1080,1704135797156843450,1704135797289640261,35,132796811,116,1
2024,1920,1080,1704135798684986508,1704135798815883869,35,130897361,117,1
2034,1920,1080,1704135800299931890,1704135800433067722,35,133135832,118,1
2037,1920,1080,1704135800849835617,1704135800989378842,35,139543225,119,1
2040,1920,1080,1704135801388842343,1704135801528679919,35,139837576,120,1
2049,1920,1080,1704135802886460196,1704135803015233094,35,128772898,121,1
2052,1920,1080,1704135803401807471,1704135803537647136,35,135839665,122,1
2058,1920,1080,1704135804363894480,1704135804504313759,35,140419279,123,1
2098,1920,1080,1704135811493183752,1704135811627754006,35,134570254,124,1
2114,1920,1080,1704135814311830303,1704135814452679942,40,140849639,125,1
2152,1920,1080,1704135820241265330,1704135820378089056,40,136823726,126,1
2178,1920,1080,1704135824400601456,1704135824559803554,40,159202098,127,1
2181,1920,1080,1704135824920843033,1704135825081011858,40,160168825,128,1
2190,1920,1080,1704135826455167814,1704135826585292462,40,130124648,129,1
2191,1920,1080,1704135826655892793,1704135826782646901,40,126754108,130,1
2213,1920,1080,1704135830361135737,1704135830488493550,40,127357813,131,1
2230,1920,1080,1704135833016284272,1704135833147168633,40,130884361,132,1
2232,1920,1080,1704135833391378613,1704135833533904689,40,142526076,133,1
2233,1920,1080,1704135833595936161,1704135833731678488,40,135742327,134,1
2269,1920,1080,1704135839743683273,1704135839877047454,40,133364181,135,1
2322,1920,1080,1704135848129013988,1704135848266713102,40,137699114,136,1
2333,1920,1080,1704135849837063767,1704135849976325643,40,139261876,137,1
2340,1920,1080,1704135850929784799,1704135851070656441,40,140871642,138,1
2345,1920,1080,1704135851803437060,1704135851945628783,40,142191723,139,1
2374,1920,1080,1704135856863683483,1704135856997587364,40,133903881,140,1
2380,1920,1080,1704135858011058203,1704135858147726587,40,136668384,141,1
2385,1920,1080,1704135858904392339,1704135859047524120,40,143131781,142,1
2386,1920,1080,1704135859112920798,1704135859248390775,40,135469977,143,1
2387,1920,1080,1704135859318179723,1704135859453201006,40,135021283,144,1
2401,1920,1080,1704135861549758290,1704135861679777600,40,130019310,145,1
2403,1920,1080,1704135861932155082,1704135862063392467,40,131237385,146,1
2415,1920,1080,1704135863948402440,1704135864087800992,45,139398552,147,1
2439,1920,1080,1704135867950330283,1704135868084791866,45,134461583,148,1
2445,1920,1080,1704135868967884375,1704135869104627764,45,136743389,149,1
2453,1920,1080,1704135870372815566,1704135870499726685,45,126911119,150,1
2455,1920,1080,1704135870738092309,1704135870874006647,45,135914338,151,1
2457,1920,1080,1704135871117178565,1704135871248642964,45,131464399,152,1
2458,1920,1080,1704135871309677041,1704135871447087138,45,137410097,153,1
2470,1920,1080,1704135873321909490,1704135873456182728,45,134273238,154,1
2472,1920,1080,1704135873703438564,1704135873840514307,45,137075743,155,1
2475,1920,1080,1704135874225959620,1704135874369751108,45,143791488,156,1
2482,1920,1080,1704135875442364913,1704135875584127277,45,141762364,157,1
2490,1920,1080,1704135876862598378,1704135876999874800,45,137276422,158,1
2507,1920,1080,1704135879815430536,1704135879951115527,45,135684991,159,1
2516,1920,1080,1704135881315302888,1704135881447796349,45,132493461,160,1
2518,1920,1080,1704135881683684822,1704135881813838807,45,130153985,161,1
2543,1920,1080,1704135885698246121,1704135885827860074,45,129613953,162,1
2544,1920,1080,1704135885889384515,1704135886032023933,45,142639418,163,1
2549,1920,1080,1704135886806144427,1704135886945326633,45,139182206,164,1
2556,1920,1080,1704135887984976751,1704135888118299264,45,133322513,165,1
2557,1920,1080,1704135888172020560,1704135888297934618,45,125914058,166,1
2568,1920,1080,1704135889964610207,1704135890098284075,45,133673868,167,1
2575,1920,1080,1704135891096359976,1704135891231174248,45,134814272,168,1
2576,1920,1080,1704135891299365765,1704135891433434990,45,134069225,169,1
2595,1920,1080,1704135894229420534,1704135894360150221,45,130729687,170,1
2601,1920,1080,1704135895294940908,1704135895423376121,45,128435213,171,1
2634,1920,1080,1704135900619224244,1704135900757503728,45,138279484,172,1
2647,1920,1080,1704135902583985125,1704135902724590086,45,140604961,173,1
2664,1920,1080,1704135905424810093,1704135905572271141,45,147461048,174,1
2666,1920,1080,1704135905827581139,1704135905963015115,45,135433976,175,1
2673,1920,1080,1704135907001108475,1704135907138984268,45,137875793,176,1
2689,1920,1080,1704135909631120511,1704135909768845961,45,137725450,177,1
2690,1920,1080,1704135909828584626,1704135909961404109,45,132819483,178,1
2693,1920,1080,1704135910406803438,1704135910547007707,45,140204269,179,1
2727,1920,1080,1704135916223709682,1704135916354611714,50,130902032,180,1
2737,1920,1080,1704135917911529578,1704135918057708547,50,146178969,181,1
2757,1920,1080,1704135921141016068,1704135921281089663,50,140073595,182,1
2762,1920,1080,1704135922048585756,1704135922176300593,50,127714837,183,1
2766,1920,1080,1704135922669000158,1704135922810286827,50,141286669,184,1
2769,1920,1080,1704135923191815571,1704135923328068264,50,136252693,185,1
2778,1920,1080,1704135924680140894,1704135924818779734,50,138638840,186,1
2788,1920,1080,1704135926144445410,1704135926278317958,50,133872548,187,1
2790,1920,1080,1704135926537109171,1704135926674690613,50,137581442,188,1
2791,1920,1080,1704135926732206142,1704135926864524261,50,132318119,189,1
2801,1920,1080,1704135928606710829,1704135928738808934,50,132098105,190,1
2811,1920,1080,1704135930328078453,1704135930468953097,50,140874644,191,1
2813,1920,1080,1704135930701889057,1704135930837135356,50,135246299,192,1
2824,1920,1080,1704135932609589449,1704135932753854635,50,144265186,193,1
2836,1920,1080,1704135934658825527,1704135934783375503,50,124549976,194,1
2849,1920,1080,1704135936955275441,1704135937093733937,50,138458496,195,1
2873,1920,1080,1704135940437446449,1704135940565868663,50,128422214,196,1
2877,1920,1080,1704135941131796723,1704135941265876951,50,134080228,197,1
2899,1920,1080,1704135944826221092,1704135944960259650,50,134038558,198,1
2905,1920,1080,1704135945849810903,1704135945984582173,50,134771270,199,1
2907,1920,1080,1704135946219862944,1704135946352210066,50,132347122,200,1
2911,1920,1080,1704135946990435229,1704135947125761867,50,135326638,201,1
2913,1920,1080,1704135947376328243,1704135947519341685,50,143013442,202,1
2914,1920,1080,1704135947583097598,1704135947710197064,50,127099466,203,1
2915,1920,1080,1704135947768178955,1704135947899412675,50,131233720,204,1
2952,1920,1080,1704135953598126708,1704135953726454583,50,128327875,205,1
2954,1920,1080,1704135953970104868,1704135954109336745,50,139231877,206,1
2999,1920,1080,1704135961199806191,1704135961335050824,50,135244633,207,1
3013,1920,1080,1704135963472401320,1704135963601757925,55,129356605,208,1
3015,1920,1080,1704135963830206611,1704135963959230529,55,129023918,209,1
3028,1920,1080,1704135965866039544,1704135965993688711,55,127649167,210,1
3033,1920,1080,1704135966626894903,1704135966756798874,55,129903971,211,1
3051,1920,1080,1704135969400604119,1704135969539995006,55,139390887,212,1
3057,1920,1080,1704135970328430391,1704135970454636469,55,126206078,213,1
3063,1920,1080,1704135971208472064,1704135971339028743,55,130556679,214,1
3069,1920,1080,1704135972227433930,1704135972358402634,55,130968704,215,1
3081,1920,1080,1704135974133266555,1704135974263824900,55,130558345,216,1
3082,1920,1080,1704135974320329368,1704135974460284624,55,139955256,217,1
3083,1920,1080,1704135974514751966,1704135974635868732,55,121116766,218,1
3107,1920,1080,1704135978405419067,1704135978550410965,55,144991898,219,1
3122,1920,1080,1704135980708140051,1704135980843958053,55,135818002,220,1
3127,1920,1080,1704135981461027589,1704135981599412415,55,138384826,221,1
3138,1920,1080,1704135983256779795,1704135983391581068,55,134801273,222,1
3148,1920,1080,1704135984874660085,1704135985010872444,55,136212359,223,1
3157,1920,1080,1704135986484386208,1704135986620704241,55,136318033,224,1
3172,1920,1080,1704135988928193521,1704135989064715233,55,136521712,225,1
3206,1920,1080,1704135994401926454,1704135994534663934,55,132737480,226,1
3212,1920,1080,1704135995431388635,1704135995568836070,55,137447435,227,1
3226,1920,1080,1704135997691929037,1704135997827440687,55,135511650,228,1
3227,1920,1080,1704135997881711351,1704135998017345008,55,135633657,229,1
3231,1920,1080,1704135998511845691,1704135998645045199,55,133199508,230,1
3243,1920,1080,1704136000280136883,1704136000421171539,55,141034656,231,1
3255,1920,1080,1704136002257961602,1704136002389994705,55,132033103,232,1
3256,1920,1080,1704136002450138730,1704136002579357661,55,129218931,233,1
3257,1920,1080,1704136002636643510,1704136002777503155,55,140859645,234,1
3261,1920,1080,1704136003357397745,1704136003521025121,55,163627376,235,1
3285,1920,1080,1704136007336056265,1704136007481379517,55,145323252,236,1
3287,1920,1080,1704136007657989690,1704136007797144564,55,139154874,237,1
3304,1920,1080,1704136010377429262,1704136010519861003,55,142431741,238,1
3322,1920,1080,1704136013256648641,1704136013391325573,60,134676932,239,1
3329,1920,1080,1704136014439378565,1704136014581583293,60,142204728,240,1
3335,1920,1080,1704136015358990340,1704136015494455987,60,135465647,241,1
3336,1920,1080,1704136015549291020,1704136015683362582,60,134071562,242,1
3365,1920,1080,1704136020162361819,1704136020298433170,60,136071351,243,1
3374,1920,1080,1704136021544459647,1704136021684465240,60,140005593,244,1
3375,1920,1080,1704136021739404946,1704136021873818862,60,134413916,245,1
3401,1920,1080,1704136026017890880,1704136026152766825,60,134875945,246,1
3412,1920,1080,1704136027943166382,1704136028081146184,60,137979802,247,1
3424,1920,1080,1704136029791935522,1704136029929695311,60,137759789,248,1
3462,1920,1080,1704136035627353358,1704136035751855666,60,124502308,249,1
3480,1920,1080,1704136038622302518,1704136038764412908,60,142110390,250,1
3481,1920,1080,1704136038823293522,1704136038959423877,60,136130355,251,1
3482,1920,1080,1704136039023457141,1704136039151912692,60,128455551,252,1
3484,1920,1080,1704136039392525794,1704136039528838828,60,136313034,253,1
3490,1920,1080,1704136040283098124,1704136040427161300,60,144063176,254,1
3492,1920,1080,1704136040601174314,1704136040742528657,60,141354343,255,1
3528,1920,1080,1704136046297122265,1704136046427473933,60,130351668,256,1
3534,1920,1080,1704136047346884033,1704136047481226279,60,134342246,257,1
3540,1920,1080,1704136048407378461,1704136048542082396,60,134703935,258,1
3590,1920,1080,1704136056401854173,1704136056536477103,60,134622930,259,1
3607,1920,1080,1704136058798771301,1704136058933370563,60,134599262,260,1
3633,1920,1080,1704136062648342265,1704136062778740936,65,130398671,261,1
3634,1920,1080,1704136062832976265,1704136062959299019,65,126322754,262,1
3657,1920,1080,1704136066817731862,1704136066964502205,65,146770343,263,1
3663,1920,1080,1704136067836428393,1704136067968170480,65,131742087,264,1
3664,1920,1080,1704136068021887444,1704136068154030222,65,132142778,265,1
3674,1920,1080,1704136069618475449,1704136069765621481,65,147146032,266,1
3733,1920,1080,1704136078967196650,1704136079105811159,65,138614509,267,1
3769,1920,1080,1704136084241943777,1704136084374348572,65,132404795,268,1
3776,1920,1080,1704136085487204886,1704136085624293635,65,137088749,269,1
3784,1920,1080,1704136086821111770,1704136086957801494,65,136689724,270,1
3785,1920,1080,1704136087023870550,1704136087160795955,65,136925405,271,1
3800,1920,1080,1704136089310864940,1704136089435677936,65,124812996,272,1
3803,1920,1080,1704136089801800077,1704136089940141570,65,138341493,273,1
3822,1920,1080,1704136092793984092,1704136092926086201,65,132102109,274,1
3825,1920,1080,1704136093341227352,1704136093470819308,65,129591956,275,1
3828,1920,1080,1704136093773268541,1704136093907743463,65,134474922,276,1
3836,1920,1080,1704136095040783684,1704136095179859888,65,139076204,277,1
3837,1920,1080,1704136095239141860,1704136095377712034,65,138570174,278,1
3846,1920,1080,1704136096625505633,1704136096759678203,65,134172570,279,1
3859,1920,1080,1704136098733947732,1704136098876038122,65,142090390,280,1
3863,1920,1080,1704136099366259215,1704136099491823257,65,125564042,281,1
3893,1920,1080,1704136103683601584,1704136103819051232,65,135449648,282,1
3896,1920,1080,1704136104267906120,1704136104402454046,65,134547926,283,1
3904,1920,1080,1704136105479877188,1704136105612654006,65,132776818,284,1
3935,1920,1080,1704136110426397518,1704136110564019633,70,137622115,285,1
3941,1920,1080,1704136111389878999,1704136111519868646,70,129989647,286,1
3942,1920,1080,1704136111568511632,1704136111698016583,70,129504951,287,1
3946,1920,1080,1704136112264760041,1704136112401887460,70,137127419,288,1
3948,1920,1080,1704136112569592755,1704136112702705594,70,133112839,289,1
3987,1920,1080,1704136118242247334,1704136118378777049,70,136529715,290,1
3988,1920,1080,1704136118440288492,1704136118573181651,70,132893159,291,1
4005,1920,1080,1704136121386176343,1704136121538721374,70,152545031,292,1
4013,1920,1080,1704136122597583713,1704136122736102216,70,138518503,293,1
4022,1920,1080,1704136124051442967,1704136124186255243,70,134812276,294,1
4092,1920,1080,1704136134817808270,1704136134960394357,70,142586087,295,1
4096,1920,1080,1704136135517384886,1704136135665654322,70,148269436,296,1
4111,1920,1080,1704136137763386441,1704136137899734812,70,136348371,297,1
4141,1920,1080,1704136142549972640,1704136142715199117,70,165226477,298,1
4156,1920,1080,1704136145027725425,1704136145161250290,70,133524865,299,1
4170,1920,1080,1704136147283629925,1704136147423411173,70,139781248,300,1
4180,1920,1080,1704136148835018505,1704136148975601136,70,140582631,301,1
4207,1920,1080,1704136153255638575,1704136153383277411,70,127638836,302,1
4222,1920,1080,1704136155394448221,1704136155533161737,75,138713516,303,1
4226,1920,1080,1704136156126748847,1704136156252245885,75,125497038,304,1
4235,1920,1080,1704136157590654724,1704136157729970611,75,139315887,305,1
4263,1920,1080,1704136161891041084,1704136162025184320,75,134143236,306,1
4265,1920,1080,1704136162198730975,1704136162334003280,75,135272305,307,1
4266,1920,1080,1704136162383932345,1704136162520608737,75,136676392,308,1
4278,1920,1080,1704136164248635498,1704136164381642331,75,133006833,309,1
4285,1920,1080,1704136165402876031,1704136165539925112,75,137049081,310,1
4294,1920,1080,1704136166995186794,1704136167131184143,75,135997349,311,1
4304,1920,1080,1704136168623859122,1704136168758623730,75,134764608,312,1
4305,1920,1080,1704136168814628168,1704136168949015419,75,134387251,313,1
4306,1920,1080,1704136169000301901,1704136169140645518,75,140343617,314,1
4347,1920,1080,1704136175672318879,1704136175807199494,75,134880615,315,1
4363,1920,1080,1704136178102286074,1704136178236287301,75,134001227,316,1
4381,1920,1080,1704136180784754773,1704136180916240179,75,131485406,317,1
4383,1920,1080,1704136181165909175,1704136181289101739,75,123192564,318,1
4418,1920,1080,1704136186230951496,1704136186367056186,75,136104690,319,1
4442,1920,1080,1704136189997700104,1704136190140127183,75,142427079,320,1
4444,1920,1080,1704136190307257444,1704136190448457781,75,141200337,321,1
4448,1920,1080,1704136191046690512,1704136191180584733,75,133894221,322,1
4451,1920,1080,1704136191592270677,1704136191726906610,75,134635933,323,1
4505,1920,1080,1704136199883501092,1704136200018201030,75,134699938,324,1
4516,1920,1080,1704136201670098791,1704136201807119537,80,137020746,325,1
4518,1920,1080,1704136201970713249,1704136202106231903,80,135518654,326,1
4532,1920,1080,1704136204264664433,1704136204401119478,80,136455045,327,1
4537,1920,1080,1704136205105430057,1704136205239756638,80,134326581,328,1
4551,1920,1080,1704136207399810268,1704136207537649065,80,137838797,329,1
4552,1920,1080,1704136207598769817,1704136207727709735,80,128939918,330,1
4569,1920,1080,1704136210060783656,1704136210193010441,80,132226785,331,1
4618,1920,1080,1704136217659447896,1704136217788131131,80,128683235,332,1
4636,1920,1080,1704136220538287331,1704136220676113461,80,137826130,333,1
4639,1920,1080,1704136220983696014,1704136221108377670,80,124681656,334,1
4655,1920,1080,1704136223488693495,1704136223621250634,80,132557139,335,1
4687,1920,1080,1704136228291239054,1704136228421865742,80,130626688,336,1
4701,1920,1080,1704136230579829249,1704136230710454603,80,130625354,337,1
4707,1920,1080,1704136231570961442,1704136231705926396,80,134964954,338,1
4712,1920,1080,1704136232407818161,1704136232547650414,80,139832253,339,1
4714,1920,1080,1704136232791225037,1704136232920242293,80,129017256,340,1
4715,1920,1080,1704136232974005261,1704136233108739201,80,134733940,341,1
4775,1920,1080,1704136241963736938,1704136242100986700,80,137249762,342,1
4776,1920,1080,1704136242149577017,1704136242284720982,80,135143965,343,1
4787,1920,1080,1704136243697788751,1704136243858270939,80,160482188,344,1
4796,1920,1080,1704136245106025558,1704136245242069245,80,136043687,345,1
4798,1920,1080,1704136245475903604,1704136245619387081,80,143483477,346,1
4810,1920,1080,1704136247414430973,1704136247550257981,80,135827008,347,1
4812,1920,1080,1704136247784488030,1704136247920176362,80,135688332,348,1
4815,1920,1080,1704136248275360506,1704136248413300643,80,137940137,349,1
4816,1920,1080,1704136248470808508,1704136248616493787,80,145685279,350,1
