frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
2190,1920,1080,1704128716528954617,1704128716660017487,40,131062870,136,1
2192,1920,1080,1704128716918813019,1704128717057078341,40,138265322,137,1
2199,1920,1080,1704128718227977295,1704128718359003496,40,131026201,138,1
2212,1920,1080,1704128720361607168,1704128720494680163,40,133072995,139,1
2221,1920,1080,1704128721791753007,1704128721932380808,40,140627801,140,1
2222,1920,1080,1704128722002935557,1704128722143245338,40,140309781,141,1
2237,1920,1080,1704128724461154728,1704128724593795695,40,132640967,142,1
2239,1920,1080,1704128724844321039,1704128724966429347,40,122108308,143,1
2248,1920,1080,1704128726450400542,1704128726569911020,40,119510478,144,1
2253,1920,1080,1704128727315725022,1704128727462403867,40,146678845,145,1
2257,1920,1080,1704128728045328676,1704128728183607995,40,138279319,146,1
2270,1920,1080,1704128730385920460,1704128730517928386,40,132007926,147,1
2274,1920,1080,1704128731109770416,1704128731239019503,40,129249087,148,1
2295,1920,1080,1704128734806965726,1704128734938454952,40,131489226,149,1
2301,1920,1080,1704128735949908227,1704128736073366284,40,123458057,150,1
2306,1920,1080,1704128736720445097,1704128736852956053,40,132510956,151,1
2341,1920,1080,1704128741910131723,1704128742038785104,40,128653381,152,1
2377,1920,1080,1704128747652989230,1704128747783717072,40,130727842,153,1
2406,1920,1080,1704128752126919002,1704128752268436851,40,141517849,154,1
2409,1920,1080,1704128752655656064,1704128752786666589,45,131010525,155,1
2413,1920,1080,1704128753249723210,1704128753386170075,45,136446865,156,1
2433,1920,1080,1704128756548021771,1704128756685916725,45,137894954,157,1
2438,1920,1080,1704128757350993640,1704128757485693395,45,134699755,158,1
2451,1920,1080,1704128759534292139,1704128759663506217,45,129214078,159,1
2452,1920,1080,1704128759727308206,1704128759861660938,45,134352732,160,1
2479,1920,1080,1704128763918080852,1704128764048878362,45,130797510,161,1
2485,1920,1080,1704128764982610729,1704128765115412363,45,132801634,162,1
2504,1920,1080,1704128768122931016,1704128768259872909,45,136941893,163,1
2511,1920,1080,1704128769400118843,1704128769537353754,45,137234911,164,1
2520,1920,1080,1704128770948294270,1704128771083618394,45,135324124,165,1
2542,1920,1080,1704128774738462471,1704128774872426509,45,133964038,166,1
2544,1920,1080,1704128775114345627,1704128775241998604,45,127652977,167,1
2547,1920,1080,1704128775639062417,1704128775776335662,45,137273245,168,1
2552,1920,1080,1704128776524468413,1704128776656052302,45,131583889,169,1
2568,1920,1080,1704128779111040374,1704128779245157087,45,134116713,170,1
2569,1920,1080,1704128779306349577,1704128779439311885,45,132962308,171,1
2604,1920,1080,1704128785232393169,1704128785367265262,45,134872093,172,1
2608,1920,1080,1704128785982323021,1704128786111382084,45,129059063,173,1
2613,1920,1080,1704128786852053356,1704128786990602344,45,138548988,174,1
2618,1920,1080,1704128787692782211,1704128787825450832,45,132668621,175,1
2622,1920,1080,1704128788339180592,1704128788469674744,45,130494152,176,1
2626,1920,1080,1704128789108848672,1704128789242191335,45,133342663,177,1
2628,1920,1080,1704128789499243060,1704128789638405086,45,139162026,178,1
2636,1920,1080,1704128790845597163,1704128790983138088,45,137540925,179,1
2651,1920,1080,1704128793358304450,1704128793489980675,45,131676225,180,1
2661,1920,1080,1704128794929735603,1704128795060680115,45,130944512,181,1
2690,1920,1080,1704128799782130664,1704128799911472408,45,129341744,182,1
2692,1920,1080,1704128800108270698,1704128800251118286,45,142847588,183,1
2702,1920,1080,1704128801730662684,1704128801858716014,45,128053330,184,1
2748,1920,1080,1704128809053278599,1704128809184399453,50,131120854,185,1
2749,1920,1080,1704128809243141454,1704128809375530720,50,132389266,186,1
2766,1920,1080,1704128811786189897,1704128811918595830,50,132405933,187,1
2782,1920,1080,1704128814400729793,1704128814535493540,50,134763747,188,1
2784,1920,1080,1704128814774097769,1704128814900328650,50,126230881,189,1
2795,1920,1080,1704128816577303672,1704128816720480277,50,143176605,190,1
2806,1920,1080,1704128818435997368,1704128818566768864,50,130771496,191,1
2809,1920,1080,1704128819002035369,1704128819134196952,50,132161583,192,1
2820,1920,1080,1704128820717827137,1704128820847767915,50,129940778,193,1
2821,1920,1080,1704128820914041718,1704128821056420272,50,142378554,194,1
2823,1920,1080,1704128821254591642,1704128821394841729,50,140250087,195,1
2833,1920,1080,1704128822756790406,1704128822889510023,50,132719617,196,1
2858,1920,1080,1704128826505046017,1704128826662310166,50,157264149,197,1
2866,1920,1080,1704128827827808571,1704128827969313069,50,141504498,198,1
2881,1920,1080,1704128830365133920,1704128830506469740,50,141335820,199,1
2890,1920,1080,1704128831802133929,1704128831938368764,50,136234835,200,1
2898,1920,1080,1704128832996869817,1704128833129676438,50,132806621,201,1
2916,1920,1080,1704128836051256410,1704128836180651483,50,129395073,202,1
2936,1920,1080,1704128839530162142,1704128839662320054,50,132157912,203,1
2942,1920,1080,1704128840416610449,1704128840547366607,50,130756158,204,1
2950,1920,1080,1704128841710230492,1704128841836710716,50,126480224,205,1
2964,1920,1080,1704128844143056936,1704128844273182388,50,130125452,206,1
2968,1920,1080,1704128844775623399,1704128844905527170,50,129903771,207,1
2976,1920,1080,1704128846124878904,1704128846264172260,50,139293356,208,1
2982,1920,1080,1704128847174100690,1704128847304880182,50,130779492,209,1
2984,1920,1080,1704128847550280823,1704128847679812904,50,129532081,210,1
3006,1920,1080,1704128850972026934,1704128851105177572,50,133150638,211,1
