frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
1178,1920,1080,1704140645246616630,1704140645710251371,20,463634741,81,2
1214,1920,1080,1704140655250014757,1704140655704206185,25,454191428,82,2
1228,1920,1080,1704140658726654540,1704140658851633061,25,124978521,83,2
1245,1920,1080,1704140662903371101,1704140663041659490,25,138288389,84,2
1250,1920,1080,1704140664184175970,1704140664321939323,25,137763353,85,2
1276,1920,1080,1704140670304487608,1704140670778842984,25,474355376,86,2
1281,1920,1080,1704140671990115247,1704140672118951011,25,128835764,87,2
1327,1920,1080,1704140683655081493,1704140683813419844,25,158338351,88,2
1329,1920,1080,1704140684108865157,1704140684226531515,25,117666358,89,2
1331,1920,1080,1704140684913439415,1704140685042243834,25,128804419,90,2
1353,1920,1080,1704140690027966315,1704140690151304040,25,123337725,91,2
1377,1920,1080,1704140695357807803,1704140695826726427,25,468918624,92,2
1382,1920,1080,1704140697128859792,1704140697255985426,25,127125634,93,2
1394,1920,1080,1704140699826489590,1704140699954157925,25,127668335,94,2
1404,1920,1080,1704140702123985233,1704140702277115228,25,153129995,95,2
1409,1920,1080,1704140703428158355,1704140703906940936,25,478782581,96,2
1423,1920,1080,1704140707216018201,1704140707342103094,25,126084893,97,2
1425,1920,1080,1704140707609898899,1704140707738488956,25,128590057,98,2
1426,1920,1080,1704140707833648164,1704140707951508521,25,117860357,99,2
1433,1920,1080,1704140709832755248,1704140709950689608,25,117934360,100,2
1436,1920,1080,1704140710376849406,1704140710853261482,25,476412076,101,2
1480,1920,1080,1704140721943508220,1704140722073449688,25,129941468,102,2
1499,1920,1080,1704140726573893265,1704140726705687185,25,131793920,103,2
1501,1920,1080,1704140726948658014,1704140727070177597,25,121519583,104,2
1543,1920,1080,1704140736109364588,1704140736238158973,30,128794385,105,2
1548,1920,1080,1704140736995624616,1704140737124336661,30,128712045,106,2
1555,1920,1080,1704140738318659403,1704140738446597397,30,127937994,107,2
1584,1920,1080,1704140745533524225,1704140746049105767,30,515581542,108,2
1595,1920,1080,1704140748543008986,1704140749001588813,30,458579827,109,2
1599,1920,1080,1704140750002279561,1704140750117836075,30,115556514,110,2
1625,1920,1080,1704140755406397942,1704140755541923085,30,135525143,111,2
1627,1920,1080,1704140755794971869,1704140755927310472,30,132338603,112,2
1630,1920,1080,1704140756388331440,1704140756516338761,30,128007321,113,2
1633,1920,1080,1704140756966494356,1704140757096014774,30,129520418,114,2
1643,1920,1080,1704140759549267556,1704140760021966609,30,472699053,115,2
1646,1920,1080,1704140760462343560,1704140760589729505,30,127385945,116,2
1658,1920,1080,1704140763306178680,1704140763435735098,30,129556418,117,2
1687,1920,1080,1704140770547591378,1704140770671789777,30,124198399,118,2
1749,1920,1080,1704140786801435944,1704140786920766685,30,119330741,119,2
1770,1920,1080,1704140791527669797,1704140791659137988,30,131468191,120,2
1804,1920,1080,1704140798968831194,1704140799096824823,30,127993629,121,2
1812,1920,1080,1704140800769092532,1704140801241112121,35,472019589,122,2
1848,1920,1080,1704140809457212398,1704140809587691849,35,130479451,123,2
1849,1920,1080,1704140809664719505,1704140810137866815,35,473147310,124,2
1852,1920,1080,1704140810545940910,1704140810704080152,35,158139242,125,2
1856,1920,1080,1704140811358655542,1704140811492788562,35,134133020,126,2
1862,1920,1080,1704140813166683289,1704140813291349028,35,124665739,127,2
1870,1920,1080,1704140814837094445,1704140815292194576,35,455100131,128,2
1873,1920,1080,1704140815725999662,1704140816203479907,35,477480245,129,2
1890,1920,1080,1704140819661033387,1704140819787261558,35,126228171,130,2
1972,1920,1080,1704140838671382752,1704140838788446986,35,117064234,131,2
1993,1920,1080,1704140842713199011,1704140842846483626,35,133284615,132,2
1994,1920,1080,1704140842939073277,1704140843067096551,35,128023274,133,2
1999,1920,1080,1704140843811154305,1704140844299034834,35,487880529,134,2
2033,1920,1080,1704140852355435017,1704140852484167332,35,128732315,135,2
2035,1920,1080,1704140852711482015,1704140852858949874,35,147467859,136,2
2038,1920,1080,1704140853244168755,1704140853375733586,35,131564831,137,2
2039,1920,1080,1704140853461428455,1704140853589060698,35,127632243,138,2
2049,1920,1080,1704140855834699064,1704140856311903548,35,477204484,139,2
2072,1920,1080,1704140861419435332,1704140861555096423,35,135661091,140,2
2105,1920,1080,1704140869718329631,1704140869854094392,35,135764761,141,2
2116,1920,1080,1704140871943929234,1704140872073282246,40,129353012,142,2
2119,1920,1080,1704140872520872789,1704140872684212994,40,163340205,143,2
2123,1920,1080,1704140873567265964,1704140873691379971,40,124114007,144,2
2148,1920,1080,1704140879196644070,1704140879317830219,40,121186149,145,2
2161,1920,1080,1704140882526418793,1704140882661099477,40,134680684,146,2
2162,1920,1080,1704140882750217556,1704140882879594232,40,129376676,147,2
2167,1920,1080,1704140883711231186,1704140883839116765,40,127885579,148,2
2217,1920,1080,1704140894969081140,1704140895440886873,40,471805733,149,2
2221,1920,1080,1704140895982688450,1704140896443766490,40,461078040,150,2
2241,1920,1080,1704140901001495437,1704140901462992162,40,461496725,151,2
2334,1920,1080,1704140923497660931,1704140923618500372,40,120839441,152,2
2345,1920,1080,1704140926087367195,1704140926548291178,40,460923983,153,2
2351,1920,1080,1704140927848810831,1704140927994997900,40,146187069,154,2
2382,1920,1080,1704140934068846508,1704140934535268165,40,466421657,155,2
2395,1920,1080,1704140937244066990,1704140937746038928,40,501971938,156,2
2405,1920,1080,1704140939249084218,1704140939726967937,40,477883719,157,2
2413,1920,1080,1704140941581766826,1704140941705477111,45,123710285,158,2
2415,1920,1080,1704140941961358224,1704140942093124027,45,131765803,159,2
2424,1920,1080,1704140943777341272,1704140943904907471,45,127566199,160,2
2430,1920,1080,1704140945102096742,1704140945577842648,45,475745906,161,2
2434,1920,1080,1704140946103413088,1704140946595693388,45,492280300,162,2
2438,1920,1080,1704140947140400390,1704140947608863492,45,468463102,163,2
2468,1920,1080,1704140953932804442,1704140954060737993,45,127933551,164,2
2500,1920,1080,1704140960025146725,1704140960154658708,45,129511983,165,2
2510,1920,1080,1704140961688848556,1704140961815834377,45,126985821,166,2
2529,1920,1080,1704140966038301141,1704140966169840918,45,131539777,167,2
